,category,transit_period,transit_duration,transit_depth,transit_depth.1,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness,relative_radius,apparent_luminosity,estimated_luminosity
7000,1,215.778765,3.737,377.6,377.6,14.71,4902.0,7.056,3.042,-1.5934237744328756,2.0847505668934243,101.04361787530105,2.8748181091246384e+16
7002,0,5.99273265,2.6502,69.8,69.8,0.91,5574.0,1.065,4.354,-1.173343087689379,0.8544600938967137,26.337634895479585,1094881387605384.8
7003,0,5.10110666,2.657,65.1,65.1,0.85,5574.0,1.065,4.354,-1.173343087689379,0.7981220657276995,24.501317275122314,1094881387605384.8
7005,1,94.22498,22.445,346.3,346.3,1.84,5880.0,0.893,4.525,0.9162335242048244,2.0604703247480405,15.428826019157942,953261870603696.8
7007,1,241.0122,1.19,216.1,216.1,4.41,7843.0,2.909,3.829,-0.764811010890719,1.5159848745273292,181.5966386554622,3.2019629511452656e+16
7009,1,164.689421,1.847,521.0,521.0,2.24,6089.0,0.95,4.495,0.8029127891210975,2.3578947368421055,282.0790471034109,1240598085993412.5
7010,1,4.264729569,2.2075,22672.0,22672.0,29.95,6052.0,1.417,4.084,-1.004444667246117,21.13620324629499,10270.44167610419,2693614107159965.5
7011,1,4.804469712,3.51946,132620.0,132620.0,30.97,5561.0,0.809,4.558,0.2810599772387107,38.281829419035844,37681.91711228427,625905292034262.4
7012,1,6.150529292,4.4562,2417.1,2417.1,49.79,6691.0,1.565,4.084,-0.6940757749785831,31.814696485623003,542.4128180961357,4908997413590452.0
7013,1,4.944927575,3.4648,1028.7,1028.7,19.43,4428.0,0.701,4.59,0.4788299225440693,27.717546362339515,296.9002539829139,188915018332667.62
7014,1,4.442517008,2.43922,25342.0,25342.0,26.08,6316.0,1.119,4.387,-2.1419827468127006,23.306523681858803,10389.38677118095,1992639148244364.8
7016,1,62.7356439,10.7925,243700.0,243700.0,90.12,6211.0,1.44,4.127,0.0038933385625882,62.583333333333336,22580.49571461663,3085823635700191.0
7017,1,7.035518449,3.5286,2139.0,2139.0,24.91,5288.0,0.71,4.566,0.4470712451957633,35.08450704225352,606.1894235674205,394169016145871.25
7019,0,453.54212,17.026,861.0,861.0,9.23,5874.0,3.006,3.664,-0.5980779548121143,3.0705256154357956,50.56971690355926,1.075755861836375e+16
7020,1,0.579516759,1.342,27.0,27.0,0.6,6339.0,1.102,4.387,-0.5092980158611694,0.5444646098003629,20.119225037257824,1960858233596578.2
7022,1,16.2480865,8.232,438.7,438.7,2.38,5729.0,0.923,4.436,0.3200365358025405,2.578548212351029,53.29203109815355,917737950361400.4
7023,1,466.9407,30.56,979.2,979.2,2.9,5729.0,0.923,4.436,0.3200365358025405,3.14192849404117,32.04188481675393,917737950361400.4
7024,1,289.788624,2.857,473.9,473.9,5.51,8057.0,2.407,3.946,-2.411209716151747,2.289156626506024,165.87329366468322,2.441437635819621e+16
7025,1,2.873657901,2.1054,43895.0,43895.0,110.29,5692.0,2.287,3.829,-1.127870436031577,48.22474857892436,20848.769829961053,5490247146082647.0
7026,1,1.680425996,5.4548,277250.0,277250.0,102.31,6844.0,1.629,4.145,-0.1115927608857961,62.805402087170044,50826.79474957836,5822133669147049.0
7027,1,20.686460198,37.7424,136150.0,136150.0,184.22,4809.0,5.145,3.106,-0.2220263434833126,35.80563654033042,3607.348764254525,1.4157607452522294e+16
7028,1,131.68018,14.73,2067.0,2067.0,5.96,6468.0,1.302,4.288,-1.119208978572948,4.577572964669739,140.32586558044807,2966893884595125.0
7030,1,200.762693,2.215,1920.0,1920.0,15056.9,7981.0,3.298,3.716,-1.362451575536107,4565.4639175257735,866.8171557562077,4.412965638691922e+16
7031,1,1.123258617,4.27355,377580.0,377580.0,150.94,7945.0,2.17,4.023,0.5380165485113655,69.55760368663594,88352.7746253115,1.8762688735145776e+16
7035,1,12.4250319,1.4446,29.5,29.5,0.89,6290.0,1.506,4.133,-0.4926968890654631,0.5909694555112882,20.420877751626747,3550197595429397.0
7036,0,386.370512,11.007,1336.4,1336.4,2.96,5119.0,0.834,4.508,1.1262738675765724,3.54916067146283,121.41364586172438,477609129209040.0
7041,1,12.4297161,15.078,192.7,192.7,1.26,5754.0,0.905,4.534,1.138544265642964,1.3922651933701657,12.780209576866959,897793772526320.8
7042,1,12.4288476,16.43,165.4,165.4,1.12,5595.0,0.886,4.513,0.8700390844254708,1.2641083521444696,10.066950699939136,769250535474565.9
7043,1,12.4258252,21.841,130.2,130.2,1.27,5968.0,1.048,4.426,0.0486442020988379,1.2118320610687023,5.961265509820978,1393278139690180.0
7044,1,153.725848,117.52,5257.7,5257.7,259.36,4794.0,6.816,2.781,-2.2358152026145133,38.051643192488264,44.73876786929884,2.4538684809966224e+16
7045,1,12.4257907,19.859,340.1,340.1,1.27,4873.0,0.693,4.586,1.0432682335980472,1.8326118326118328,17.125736441915503,270802154174606.3
7046,1,12.4253356,27.49,374.4,374.4,2.02,5442.0,0.783,4.541,0.9198424648125858,2.5798212005108554,13.619497999272463,537721837325431.94
7047,1,12.4254201,18.56,144.5,144.5,0.84,5571.0,0.691,4.643,0.2904432228188918,1.215629522431259,7.785560344827587,459926812574404.5
7048,1,12.424995,20.282,51.5,51.5,2.06,6098.0,2.657,3.707,-0.7236690879622318,0.7753105005645465,2.5391973178187555,9761864810634560.0
7049,1,12.4227918,27.29,202.6,202.6,1.44,5279.0,0.72,4.62,1.220106323378385,2.0,7.423964822279223,402598025741464.06
7051,1,22.913446297,4.11699,251840.0,251840.0,81.61,6621.0,1.297,4.294,-1.7385031868649088,62.92212798766384,61170.90398567885,3232766251926894.5
7053,1,10.0046881,2.389,50.6,50.6,1.9,6620.0,2.641,3.779,-1.7385031868649088,0.7194244604316546,21.180410213478446,1.3395803247849792e+16
7054,1,8.65315602,2.627,417.5,417.5,1.37,4746.0,0.696,4.605,1.153701816195564,1.9683908045977014,158.9265321659688,245770308570130.12
7056,1,2.243015737,4.31675,277950.0,277950.0,92.34,6181.0,1.444,4.084,-1.0679620219427275,63.94736842105264,64388.71836451034,3043472352106724.0
7057,1,4.694218481,4.53365,175470.0,175470.0,35.81,5512.0,0.787,4.575,0.952322930282444,45.50190597204575,38703.91406482636,571723837783459.2
7058,1,0.953734449,1.7616,1240.4,1240.4,47.65,7332.0,1.46,4.265,-1.0780670556444607,32.636986301369866,704.1326067211626,6160210274097009.0
7059,1,2.073873563,6.5605,603810.0,603810.0,274.78,7803.0,3.373,3.688,0.3149840189516739,81.46457159798398,92037.19228717322,4.217733256482645e+16
7060,1,15.713787218,11.3122,60384.0,60384.0,27.64,5843.0,1.006,4.399,-0.1556218363004925,27.475149105367795,5337.953713689644,1179612882131804.5
7061,1,7.964440392,9.1701,68454.0,68454.0,18.98,5250.0,0.736,4.548,0.2716767316585295,25.78804347826087,7464.9131416233195,411521795999999.94
7062,1,0.518071538,1.7865,2195.5,2195.5,42.1,5876.0,1.209,4.273,-0.1816062086763787,34.822167080231594,1228.939266722642,1742527939254931.0
7063,1,2.151214629,2.226,332.6,332.6,14.54,4748.0,8.179,2.635,-1.9406038608995808,1.777723438073114,149.41599281221923,3.399720840510936e+16
7067,1,12.426469,25.71,180.5,180.5,1.66,5691.0,0.887,4.544,0.6592769529321697,1.8714768883878241,7.020614546868923,825280497186662.8
7068,1,12.4262889,18.764,94.2,94.2,1.23,6246.0,1.092,4.433,0.0147201603858746,1.1263736263736264,5.020251545512684,1814902071394863.2
7069,1,12.424747,25.24,139.0,139.0,1.35,5514.0,0.826,4.569,0.1107179805523434,1.6343825665859566,5.507131537242473,630706260242271.8
7070,1,12.4255705,28.88,139.4,139.4,1.37,5742.0,0.827,4.564,0.5026489305552982,1.6565900846432893,4.826869806094183,743470552762593.6
7071,1,12.426173,30.64,115.1,115.1,2.67,6367.0,1.357,4.181,-0.4760957622697581,1.967575534266765,3.7565274151436028,3026210228051407.0
7072,1,12.4244306,26.15,214.1,214.1,1.59,5761.0,0.791,4.581,1.17968618857145,2.0101137800252844,8.187380497131931,689198729060025.2
7073,1,6.71738328,3.60057,164980.0,164980.0,37.65,5301.0,0.936,4.416,-1.073014538793594,40.22435897435897,45820.52286165802,691803754070162.0
7074,1,24.955998503,2.76331,4856.1,4856.1,36.91,8617.0,3.018,3.78,-2.025774859242764,12.229953611663353,1757.3489764087271,5.0218396652170296e+16
7076,1,4.426942241,1.6116,2896.6,2896.6,5.43,5511.0,0.746,4.569,0.8693172963039175,7.27882037533512,1797.3442541573593,513333135858183.5
7080,1,3.454241684,4.69505,88195.0,88195.0,75.11,6562.0,2.433,3.822,-0.7698635277415856,30.871352240032884,18784.677479473063,1.0975621507867198e+16
7083,1,1.457256942,6.51381,364900.0,364900.0,98.16,6630.0,1.416,4.235,0.3236454764103018,69.32203389830508,56019.44177063807,3874187364215275.5
7084,1,10.818248422,18.2848,13696.0,13696.0,11.71,5955.0,0.894,4.446,-0.6298366321604204,13.098434004474274,749.0374518725936,1005083401494635.2
7085,1,2.559236603,1.6706,11273.0,11273.0,37.66,5955.0,0.883,4.534,0.3517952131508465,42.65005662514156,6747.875014964683,980501969665969.1
7086,1,281.35877,7.74,278.5,278.5,4.22,6049.0,2.522,3.728,-0.4407281443136908,1.6732751784298177,35.98191214470284,8515781359371038.0
7088,1,462.12345,8.46,699.0,699.0,1.9,4547.0,0.747,4.559,0.6498937073519873,2.5435073627844713,82.6241134751773,238528908272478.72
7090,0,5.1117547,3.281,267.8,267.8,2.81,6432.0,1.345,4.207,-0.6919104106139271,2.089219330855019,81.6214568729046,3096197899253474.5
7091,0,9.6310258,5.255,297.2,297.2,2.9,6432.0,1.345,4.207,-0.6919104106139271,2.1561338289962824,56.55566127497621,3096197899253474.5
7092,1,101.889228,2.71,80.9,80.9,1.43,5802.0,1.59,4.073,-2.0366016810660508,0.8993710691823898,29.852398523985244,2864871496493672.0
7093,1,48.5023669,1.053,740.0,740.0,906.03,3396.0,0.28,4.991,1.177520824206794,3235.821428571428,702.7540360873695,10427658239364.71
7094,1,524.14139,11.603,403.7,403.7,1.88,6225.0,0.931,4.481,0.4528455501681819,2.0193340494092373,34.792726019132985,1301537798137016.2
7096,1,41.86539723,6.663,4309.3,4309.3,31.14,6063.0,0.788,4.584,0.1901146739231084,39.51776649746193,646.7507128920906,839078721729107.5
7097,1,4.553370029,3.2209,23692.0,23692.0,25.84,6306.0,1.109,4.346,-2.016391613662583,23.300270513976557,7355.708031916545,1944817966584958.5
7098,1,5.262652179,2.85554,22651.0,22651.0,35.99,7049.0,1.549,4.212,-0.5251773545353212,23.234344738540997,7932.300020311395,5923970372069153.0
7099,1,16.621853404,3.91517,55297.0,55297.0,22.32,5949.0,0.907,4.451,0.696088147131341,24.608599779492835,14123.780065744273,1030363462394870.0
7100,1,19.741616041,3.07231,88822.0,88822.0,82.98,6535.0,1.529,4.183,-2.6862109904632123,54.27076520601701,28910.494058216784,4263805038826014.0
7101,1,5.455766383,2.8923,104540.0,104540.0,28.2,5067.0,0.694,4.625,1.153701816195564,40.63400576368876,36144.245064481554,317484522471870.6
7102,1,22.44620704,7.5491,1626.8,1626.8,58.2,6070.0,1.777,3.969,-1.7226238481907556,32.75182892515476,215.49588692691842,4286764444535801.0
7104,1,1.237147407,7.06623,435360.0,435360.0,106.18,6064.0,1.449,4.16,-0.3209113161359919,73.27812284334024,61611.35428651488,2839053270259105.0
7105,1,1.28619671,1.114,137.2,137.2,1.27,5650.0,0.926,4.391,-0.0062116951391449,1.3714902807775378,123.1597845601436,873807493255225.1
7106,1,2.649026189,2.4698,52172.0,52172.0,32.7,5838.0,0.988,4.342,-0.2848219100583726,33.097165991902834,21123.977650012144,1133888241836998.0
7107,1,6.932281325,11.0301,6405.9,6405.9,90.57,8675.0,2.168,4.08,-1.981023995706516,41.77583025830258,580.765360241521,2.6619291346098028e+16
7108,1,2.151384476,3.34471,263860.0,263860.0,66.2,6184.0,1.257,4.19,-0.9734077780193628,52.66507557677009,78888.752687079,2310726149051048.5
7109,1,0.562273947,3.1572,67.0,67.0,0.73,5632.0,0.847,4.45,-0.8824624747037606,0.8618654073199528,21.221335360445966,721800876665690.1
7110,1,17.4352218,51.666,603.3,603.3,67.91,6313.0,2.641,3.706,-0.595912590447457,25.71374479363877,11.676924863546626,1.1078474431921842e+16
7113,1,117.634213,3.82,253.1,253.1,3.78,5236.0,2.332,3.711,-1.0989989111694802,1.620926243567753,66.2565445026178,4087480028366818.5
7114,1,21.025447023,6.52216,115740.0,115740.0,135.84,6631.0,2.438,3.798,-0.8557563142063211,55.71780147662018,17745.654813742687,1.1491679740417932e+16
7115,1,0.933753371,4.438,47.3,47.3,1.44,7286.0,2.056,3.998,-0.7460445197303567,0.7003891050583657,10.657954033348355,1.191249930393916e+16
7116,1,1.72153588,1.9227,39929.0,39929.0,12.89,4535.0,0.668,4.607,1.5838875366407952,19.29640718562874,20767.15036147085,188739191587586.9
7118,1,2.765621941,2.3191,8342.2,8342.2,34.42,5423.0,0.828,4.542,1.010065980006636,41.570048309178745,3597.1713164589714,592951389776300.5
7119,1,3.664964374,3.9058,90827.0,90827.0,30.98,5726.0,0.987,4.403,0.9949084294540363,31.388044579533943,23254.39090583235,1047224225168996.2
7120,1,6.8072842,1.9477,14578.0,14578.0,31.15,5182.0,1.824,3.935,-0.1592307769082538,17.07785087719298,7484.725573753658,2399050017330598.5
7121,1,2.136577151,2.4682,79078.0,79078.0,43.89,5457.0,0.905,4.442,0.7336211294520669,48.49723756906077,32038.732679685603,726294864815566.1
7122,1,2.638432816,2.42989,48488.0,48488.0,49.77,6502.0,1.753,3.991,-1.200771036308369,28.391329150028525,19954.812769302316,5492267645505860.0
7123,1,11.991000357,6.4648,375940.0,375940.0,78.78,5988.0,1.13,4.271,2.535204280846861,69.71681415929204,58151.83764385596,1641663164568480.5
7124,1,2.03746414,2.895,138.8,138.8,1.12,6117.0,0.947,4.496,0.7769284167452101,1.1826821541710666,47.94473229706391,1255607438801377.2
7125,1,37.80694072,3.84264,106330.0,106330.0,72.01,6387.0,1.105,4.41,0.4571762788974964,65.16742081447964,27671.080298961133,2031946273733896.5
7128,1,12.42555055,28.492,409.0,409.0,3.79,6381.0,1.423,4.155,-0.7366612741501756,2.663387210119466,14.354906640460479,3357103869806147.5
7129,1,12.42592247,31.5,8707.6,8707.6,79.21,4849.0,6.952,3.06,-1.1322011647608916,11.393843498273878,276.43174603174606,2.6719496086085e+16
7131,1,12.4237327,18.15,30.1,30.1,1.12,5221.0,2.067,3.72,-1.3393543556464302,0.5418480890179004,1.6584022038567494,3174649079615329.5
7132,1,94.38163,11.87,91.2,91.2,2.04,5221.0,2.067,3.72,-1.3393543556464302,0.9869375907111756,7.6832350463353,3174649079615329.5
7134,0,7.5844241,3.918,1005.0,1005.0,5.83,6264.0,1.651,4.133,0.2594063335921391,3.531193216232586,256.5084226646248,4196634462660132.0
7135,1,210.899577,2.167,3345.0,3345.0,4.85,5332.0,0.843,4.5,0.3777795855267327,5.753262158956109,1543.6086755883712,574401694236236.9
7136,1,3.103730697,6.93402,369230.0,369230.0,75.28,6075.0,1.091,4.422,0.5315204554173937,69.00091659028415,53249.05321876775,1621192665471359.8
7137,1,253.40538,7.43,240.8,240.8,2.69,7304.0,1.69,4.151,-0.9402055244279528,1.5917159763313609,32.40915208613728,8128613371958034.0
7138,1,5.110771787,2.48392,50681.0,50681.0,26.98,6029.0,0.894,4.523,-0.2018162760798462,30.17897091722595,20403.636187960965,1055981167617703.8
7140,1,1.463773705,1.9123,64776.0,64776.0,21.79,5446.0,0.668,4.599,-0.683248953155298,32.619760479041915,33873.34623228573,392521520930413.1
7141,1,4.46255312,14.0957,22720.0,22720.0,52.74,4847.0,3.619,3.277,0.2947739515482064,14.573086487980104,1611.839071489887,7228850531964355.0
7144,1,3.026764871,4.32532,66720.0,66720.0,26.36,6283.0,1.01,4.459,-0.1592307769082538,26.099009900990097,15425.448290531107,1589684670950913.0
7145,1,3.840130917,2.8951,60401.0,60401.0,33.44,5931.0,1.012,4.418,0.1547470559670399,33.04347826086956,20863.182618907813,1267280409048028.8
7146,1,5.554227226,4.77434,142310.0,142310.0,31.71,5433.0,0.843,4.465,-1.3631733636576602,37.61565836298933,29807.261317794713,619175793494041.4
7147,1,1.570919281,3.2232,65124.0,65124.0,59.12,6192.0,1.162,4.326,-0.619731598458686,50.87779690189329,20204.765450483992,1984888185891722.2
7148,1,35.08976902,3.9623,5754.6,5754.6,33.1,5603.0,0.846,4.556,0.0010061860763789,39.125295508274235,1452.3382883678673,705380120541298.0
7149,1,5.233450136,8.57374,430420.0,430420.0,70.33,5841.0,0.977,4.454,-0.6067394122707435,71.985670419652,50202.1288259266,1111061125251083.4
7150,1,3.6037011,2.994,16112.0,16112.0,66.94,5633.0,1.547,4.016,0.1641303015472223,43.27084680025857,5381.429525718103,2409570471078929.5
7151,1,3.518356021,6.90375,316750.0,316750.0,64.49,6201.0,0.989,4.472,0.6520590717166446,65.20728008088979,45880.8618504436,1446237134570437.8
7153,1,2.6160943,21.34,29.3,29.3,0.81,6645.0,1.42,4.232,-1.0903374537108523,0.5704225352112676,1.373008434864105,3931485062119580.0
7154,1,2.404386969,7.40348,313170.0,313170.0,79.72,6466.0,1.21,4.278,-1.677151196532954,65.88429752066116,42300.377660235456,2559254889785483.0
7156,1,4.390513938,2.9472,46829.0,46829.0,41.83,6081.0,1.454,4.133,-0.7619238584045097,28.76891334250344,15889.318675352877,2890871760276285.0
7158,1,7.384681,3.548,142.8,142.8,1.22,6174.0,1.021,4.445,-0.0531279230400506,1.1949069539666994,40.24802705749718,1514669864058745.5
7159,0,21.0907909,4.751,417.6,417.6,1.88,5723.0,0.818,4.546,-0.0300307031503737,2.2982885085574574,87.89728478215112,717796920813699.5
7160,1,3.371796653,3.4421,366900.0,366900.0,306.28,5615.0,0.912,4.455,1.186904069786975,335.8333333333333,106591.90610383196,826777632996577.5
7161,1,1.927177921,2.7742,136140.0,136140.0,28.94,5193.0,0.774,4.525,1.0403810811118368,37.390180878552975,49073.60680556557,435667548329588.4
7162,1,0.575925434,2.4676,137400.0,137400.0,38.24,5461.0,0.683,4.586,0.2153772581774426,55.988286969253295,55681.63397633328,414887273767726.56
7163,1,496.17566,11.63,293.0,293.0,3.46,6643.0,1.976,3.946,-0.5410566932094741,1.7510121457489878,25.19346517626827,7603803589509188.0
7164,1,6.256352128,2.3512,3289.3,3289.3,30.76,5772.0,0.836,4.549,1.106785588294658,36.79425837320574,1398.9877509356925,775742962833742.5
7165,0,16.17803,5.18,449.0,449.0,2.25,5929.0,1.069,4.413,0.1496945391161733,2.104770813844715,86.67953667953668,1412151240265319.5
7166,1,2.37795507,2.4329,4391.1,4391.1,92.61,9565.0,2.286,4.088,-1.89513120924178,40.511811023622045,1804.883061367093,4.374136681252048e+16
7167,1,2.053866175,4.8045,5021.3,5021.3,158.25,5051.0,4.089,3.22,-0.2545068089531706,38.70139398385913,1045.124362576751,1.088287635907659e+16
7168,1,36.5521313,2.481,282.9,282.9,0.9,4722.0,0.527,4.723,0.8029127891210975,1.7077798861480076,114.02660217654172,138078214145116.89
7169,1,5.177577252,2.4777,1325.4,1325.4,73.82,7429.0,1.796,4.143,-1.1899442144850838,41.102449888641424,534.9315897808452,9825034816926280.0
7170,1,4.08029328,2.8343,1128.4,1128.4,2.92,5619.0,0.874,4.536,0.8830312706134132,3.3409610983981692,398.12299333168687,761480863388941.6
7171,0,104.3519624,3.695,243.8,243.8,1.39,5650.0,0.87,4.546,-1.223146468076494,1.5977011494252873,65.9810554803789,771315922130625.0
7175,1,469.52303,5.487,355.7,355.7,2.1,6197.0,1.035,4.449,-0.1253067351952918,2.028985507246377,64.82595225077455,1579816641107200.2
7176,1,11.83271013,6.152,176.3,176.3,1.17,5639.0,0.859,4.551,0.695366359009789,1.3620488940628637,28.65734720416125,746095990340260.4
7177,1,32.669962587,3.581,365.4,365.4,1.37,4871.0,0.741,4.606,0.9176771004479284,1.8488529014844806,102.03853672158614,309107066968386.25
7179,1,19.93364711,8.6122,174830.0,174830.0,75.88,6505.0,1.29,4.25,0.2240387156360705,58.82170542635659,20300.271707577624,2979673127143115.5
7180,1,1.071911311,3.8559,9817.8,9817.8,40.32,5885.0,0.933,4.413,0.5907070813846911,43.21543408360128,2546.1759900412353,1044116974367481.2
7181,1,18.019651402,5.08572,177000.0,177000.0,31.77,5278.0,0.659,4.658,0.4788299225440693,48.20940819423368,34803.3316816498,337014333930180.44
7182,1,117.934158,9.25,187.5,187.5,3.76,6790.0,2.597,3.822,-0.7453227316088047,1.4478244127839814,20.27027027027027,1.4335835085753696e+16
7183,1,4.032762189,4.14212,119350.0,119350.0,35.22,5960.0,0.962,4.438,-0.2913180031523432,36.61122661122661,28813.74754956399,1167710493693552.5
7184,1,2.371589507,3.5116,235100.0,235100.0,88.22,5340.0,0.601,4.715,0.1901146739231084,146.78868552412646,66949.53867183051,293706780081075.4
7185,1,5.09112124,2.159,115.1,115.1,3.58,6705.0,3.293,3.629,-1.934107767805609,1.0871545703006378,53.31171838814266,2.1916872954999556e+16
7186,1,4.206070484,10.6988,119810.0,119810.0,172.66,8212.0,3.185,3.736,-1.8626507437719224,54.210361067503925,11198.452162859387,4.613331216632249e+16
7187,1,0.905677864,2.2432,3670.4,3670.4,325.51,5037.0,7.553,3.002,-5.268047101256152,43.09678273533695,1636.2339514978603,3.672203775884831e+16
7190,1,94.219289,24.312,1025.9,1025.9,2.15,4641.0,0.694,4.589,1.0382157167471795,3.0979827089337175,42.1972688384337,223442208145219.06
7191,1,297.113395,4.529,275.4,275.4,5.37,6626.0,3.206,3.676,-3.319219173064668,1.6749844042420463,60.808125413998674,1.9812202681311588e+16
7192,0,180.921729,8.99,742.4,742.4,2.3,5818.0,0.848,4.554,0.4412969402233435,2.7122641509433962,82.58064516129032,823922896985282.2
7193,1,4.478116695,3.357,117980.0,117980.0,38.85,6304.0,1.058,4.435,0.9162335242048244,36.720226843100185,35144.47423294608,1767812308293212.2
7194,1,0.579108481,1.659,68.4,68.4,0.42,4604.0,0.501,4.749,1.1190559863610483,0.8383233532934131,41.22965641952984,112776006448010.38
7195,1,1.27620899,2.169,186.2,186.2,1.46,6304.0,1.058,4.435,0.9162335242048244,1.379962192816635,85.84601198709082,1767812308293212.2
7196,1,528.50344,6.394,133.8,133.8,2.2,7102.0,1.874,4.068,-1.8215088208434351,1.1739594450373534,20.925868001251175,8934327024369903.0
7198,1,2.027383251,1.5528,3856.2,3856.2,31.12,5544.0,0.875,4.435,0.8743698131547853,35.565714285714286,2483.38485316847,723284223875136.0
7199,1,10.73370737,7.6706,6155.3,6155.3,18.7,5971.0,2.003,3.914,-0.4782611266344154,9.335996005991012,802.4535238442886,5099765226467223.0
7200,1,9.449438672,5.5479,12867.0,12867.0,60.59,6558.0,1.431,4.167,-0.8413205517752734,42.34102026554857,2319.2559346779863,3787607055279343.0
7201,1,8.752913958,3.4546,41770.0,41770.0,119.91,7279.0,2.624,3.856,-1.6627154341019064,45.697408536585364,12091.124876975626,1.9329229338040016e+16
7203,1,1.985586627,2.53163,72584.0,72584.0,105.22,6651.0,3.219,3.6,-2.0481502910108893,32.68716992854924,28670.856325766406,2.0276348390298892e+16
7204,1,16.579028045,7.803,37980.0,37980.0,49.01,5870.0,2.3,3.808,-0.9943396335443824,21.308695652173913,4867.358708189158,6280700395756899.0
7205,1,513.42784,6.278,523.2,523.2,14.87,4833.0,6.065,3.13,-0.7864646545372905,2.4517724649629016,83.33864287989807,2.0069141312450204e+16
7206,1,2.064900876,6.8769,10939.0,10939.0,38.19,5714.0,0.901,4.501,0.2399180543102235,42.38623751387347,1590.6876644999927,865387317392802.8
7207,1,9.751720174,16.1937,332900.0,332900.0,182.09,5147.0,3.145,3.424,-0.5295080832646357,57.89825119236884,20557.377251647245,6941574236354928.0
7208,0,19.672324,4.812,649.9,649.9,4.07,6486.0,1.485,4.136,-0.0011591782882783,2.740740740740741,135.05818786367414,3902659707851994.5
7209,0,32.657035,5.953,620.4,620.4,3.73,6486.0,1.485,4.136,-0.0011591782882783,2.5117845117845117,104.21636149840415,3902659707851994.5
7211,1,4.592401261,4.96038,87426.0,87426.0,52.18,7201.0,1.724,4.138,-0.9633027443176296,30.26682134570766,17624.859385772867,7991821342607416.0
7212,1,6.70995253,2.297,86.0,86.0,1.1,6461.0,1.131,4.396,-0.2833783338152673,0.9725906277630416,37.44013931214627,2229072397281761.8
7213,1,5.776794344,6.33505,121540.0,121540.0,129.2,7666.0,3.601,3.658,-1.9160630647668,35.878922521521794,19185.326082667067,4.4783857829463016e+16
7214,1,0.503199724,1.117,275.6,275.6,1.06,4013.0,0.63,4.639,-0.079112295415938,1.6825396825396826,246.7323187108326,102933736468764.67
7215,1,4.768540307,0.9938,347.6,347.6,1.84,5491.0,0.887,4.432,-0.0545714992831559,2.0744081172491544,349.76856510364263,715242009208414.4
7216,1,73.91858615,6.9735,184070.0,184070.0,89.96,6300.0,1.057,4.404,0.8202357040383544,85.10879848628193,26395.640639564066,1759997992428900.0
7218,1,2.38793696,17.302,114.3,114.3,25.56,6769.0,1.161,4.379,0.0933950656350864,22.015503875968992,6.606172696798058,2829844005926783.5
7219,1,589.17968,10.2,253.4,253.4,4.91,5295.0,3.152,3.617,-0.595912590447457,1.557741116751269,24.84313725490196,7809734600177128.0
7221,1,4.618767943,6.03,32609.0,32609.0,32.36,6195.0,1.781,3.937,-1.8619289556503689,18.169567658618753,5407.7943615257045,4671895088761469.0
7222,1,3.60727417,14.0841,841900.0,841900.0,221.55,7026.0,1.785,4.068,0.5856545645338245,124.11764705882354,59776.62754453604,7764420055787965.0
7223,1,2.565717939,1.7084,1941.7,1941.7,180.8,11360.0,4.712,3.636,-2.467509189632834,38.370118845500855,1136.560524467338,3.697633723605739e+17
7224,1,22.05274533,5.5924,13858.0,13858.0,32.56,5510.0,0.741,4.608,0.848385440778898,43.94062078272605,2478.0058651026393,506107544522922.9
7225,1,2.881338104,3.5943,2533.7,2533.7,31.58,5783.0,0.88,4.539,0.6311272161916249,35.88636363636363,704.9216815513452,866120092321871.6
7226,1,4.078355243,6.4649,36133.0,36133.0,16.73,5872.0,0.867,4.481,0.4846042275164879,19.296424452133795,5589.104239818094,893680707422242.0
7227,1,7.73590441,4.4389,465.3,465.3,21.3,5927.0,0.86,4.544,-0.7388266385148329,24.767441860465116,104.82326702561446,912717991530382.1
7228,1,3.530164642,4.11466,69923.0,69923.0,35.71,6208.0,1.344,4.226,-0.2458453514945427,26.569940476190474,16993.627663038988,2682905466965229.5
7230,1,94.225938,22.08,530.4,530.4,1.93,5421.0,0.852,4.564,0.8584904744806323,2.2652582159624415,24.021739130434785,626897905234226.0
7232,1,395.07333,7.844,645.1,645.1,230.33,3599.0,98.38,0.679,-0.5201248376844546,2.341227891847937,82.24120346761856,1.623831728893485e+18
7233,1,1.51918335,5.45573,499990.0,499990.0,128.17,7426.0,1.698,4.116,0.6073082081803961,75.48292108362779,91644.93110912747,8767891186376284.0
7234,1,2.745910734,4.02594,286810.0,286810.0,61.16,5372.0,0.96,4.396,0.7588837137064011,63.70833333333333,71240.50532298046,767514311047485.9
7235,1,1.608363345,2.1988,96134.0,96134.0,19.36,5022.0,0.589,4.668,-0.3216331042575439,32.869269949066215,43721.1206112425,220667016426164.47
7236,1,5.746017234,3.6347,29236.0,29236.0,29.32,5940.0,0.96,4.429,0.3409683913275601,30.541666666666668,8043.579937821553,1147329726529536.0
7240,1,3.963787093,3.10316,25015.0,25015.0,28.11,6617.0,1.18,4.373,0.0118330078996653,23.822033898305087,8061.137679011073,2669368634827126.0
7241,1,1.759208679,4.60837,362330.0,362330.0,66.06,5721.0,0.961,4.453,0.8260100090107744,68.74089490114464,78624.32920967718,989314937348386.5
